amount,oldbalanceOrg,newbalanceDest,is_fraud
221.282178906527,19832.005710824404,20053.62716728357,0
11.539389827069453,34302.716851960424,34318.5201101631,0
66.58390086243487,11694.440505388144,11763.448070337052,0
18.472515690667446,47548.098013561044,47562.338745976755,0
298.2794357487334,39530.90570636205,39825.9673929492,0
146.4451787568561,5381.139113300716,5532.734096145478,0
60.272820187695146,21461.458013461488,21520.05695698865,0
9.850209870717434,44076.79707054607,44084.629038100575,0
55.87325256155306,47291.86909227911,47342.96673194392,0
58.9971319776197,23902.674051243615,23963.789178549203,0
196.18136759366112,31057.158071324677,31263.652063514553,0
152.233403838903,9184.663358511687,9331.55909777932,0
327.3377868602272,49567.26268071185,49894.72156485544,0
95.85992000644647,12351.913367788726,12454.83439057225,0
19.105859042325285,47193.85693262116,47212.56458470726,0
187.36895164748992,32832.68580062606,33022.3166112548,0
214.55891296152961,30779.102949064098,30988.349894384894,0
123.58312423287433,26121.737039808922,26247.461699527834,0
221.08349500820466,12302.820774170175,12522.968547853357,0
102.12220972654168,9649.873568269904,9756.924427974845,0
110.95182581659006,11803.824244438592,11920.713000513006,0
83.6721290862641,10135.474845068471,10232.09479236483,0
3.862166098517059,39199.63920477091,39206.399536735495,0
17.125115278779877,18156.137699169776,18174.89179603147,0
4.790052193958074,3834.291151606422,3840.0531253082668,0
151.75943263913243,48486.028876899756,48636.02247807484,0
56.60950631926497,44305.50836320786,44363.81028874443,0
106.56557657012851,46459.86187656543,46564.95044608487,0
357.1898294768963,49750.48330967533,50108.515444033575,0
43.01082344749475,9520.867211754878,9570.466022880413,0
79.24229623240089,20415.858926230278,20490.06850963628,0
211.3123721307875,38153.68530950048,38370.69707443691,0
38.970773537609105,35105.01028463582,35150.56663351013,0
12.015641782526455,8540.899410652899,8552.324709800469,0
51.32104558305856,40975.82312454027,41016.53489562828,0
26.37125377500943,11997.588019996372,12020.920163835908,0
398.2425128820937,11967.06312630853,12371.79061192343,0
247.63306207268542,27311.746721777265,27559.265443538454,0
150.52412857807965,30054.056807243454,30199.58442466006,0
307.72795957812195,29424.224184052746,29729.428269024727,0
17723.929930821076,161.08646585999728,-17562.84346496108,1
30.97432145379586,43995.58226888864,44029.29025818344,0
334.62201078533417,14014.402086846598,14347.829437136084,0
116.2649852949258,7346.231142857405,7460.662006093257,0
247.10224369553492,44548.65591357988,44793.79936653019,0
339.63639739293467,47826.923413257915,48161.947759728355,0
57.40960746274777,43244.25324600708,43309.73973191717,0
17.488824018577624,40666.287661519025,40682.164883191545,0
38.8030119209072,33106.857051312065,33151.7458558371,0
83.55865391229216,27992.011159847825,28083.17639401973,0
255.57445899584175,5262.351235659096,5522.917249145678,0
295.701745781975,21014.207440464237,21307.751084682623,0
1.046461377247597,19261.737333603385,19264.802445432317,0
23749.884565255143,83.92547656136206,-23665.95908869378,1
81.0409981378007,36447.58557074066,36524.10805957481,0
37.675100741373676,25297.91101885977,25337.20791600975,0
19.15205873184702,4971.264579474749,4984.521439250797,0
61.78628697936487,11788.976895540756,11856.701579462428,0
429.46816840367245,34479.6794193202,34906.82450123738,0
58.55757043222116,4730.412115024709,4789.975483736294,0
109.71792086402279,42709.13878838967,42820.27314861142,0
182.11304653212824,25262.179823684743,25442.99834534835,0
67.79617484504435,24548.742289005753,24619.471932858174,0
535.169720743755,30027.98144831636,30560.776650777003,0
492.3014796812097,41409.36733033231,41906.02529650081,0
43.509194248830795,18042.65118720746,18079.430483055057,0
103.14889176957708,34222.791475394115,34326.57226506142,0
53.68956901185702,28720.86623579376,28784.25044980091,0
50.287451457162256,14084.385238301646,14129.67103313578,0
18001.987756713606,79.53688288661094,-17922.450873826994,1
141.07381064738897,40073.875058739475,40217.51840863516,0
104.77794492444578,33264.139898262845,33369.81575209699,0
7.927663107058872,42678.50472561785,42688.18553922128,0
48.9938881515554,43497.415847030315,43548.85567083261,0
358.32914266340106,35709.7858590367,36071.28860904292,0
41.07908282131156,42013.65308981993,42060.280671851026,0
23063.46384982978,179.1379888533233,-22884.325860976456,1
100.84081642104543,34326.89781625472,34426.53234440268,0
636.6055473922889,31311.95753254403,31951.925948442335,0
41.57172203395893,37883.115338324424,37934.18647003286,0
167.27325154459402,8771.650159360612,8938.260242173292,0
215.08314393591942,44162.66720074749,44372.87769816005,0
40.69997585037087,43720.33285951637,43766.568238713175,0
195.41233927384744,2433.116868693398,2627.9273021474773,0
68.7784198896456,41465.02077767337,41522.93584983295,0
150.0755621597657,7314.6235061988145,7468.936176744332,0
150.57567407064573,17420.823858697953,17568.72289183883,0
115.10778749285232,37431.90455828878,37546.55967937011,0
14.194373821743143,8877.234906367103,8893.089181841691,0
270.54671913694455,41080.384181834044,41351.883399369886,0
58.02154405010949,41774.574719929355,41836.14352306516,0
30.96481599113348,25865.918954280973,25894.70633841926,0
13053.88247278255,45.9987507926481,-13007.883721989901,1
134.06676068918753,15064.868525570726,15197.637552871995,0
169.77776014010232,31229.41900041137,31402.89081295591,0
2.509042133770593,49078.12272334375,49083.70860289759,0
107.64458768242325,31958.86282381675,32061.83021798895,0
38.523622058243646,13730.375472143829,13774.329004782947,0
155.4186512321538,32066.279451880957,32219.01828588754,0
28.740633380870065,27459.28360607692,27492.06452844919,0
176.13187913515787,39212.42436240603,39390.3926781082,0
73.34380514716527,6242.051302520962,6324.586026052102,0
414.05157267064607,38290.36722259937,38703.301465358156,0
22.19166201589184,27522.062355129405,27542.507433164705,0
62.56986509927576,48186.60818909074,48249.08095616058,0
18.066642755549463,17751.73613589562,17768.286879736996,0
387.92855957260855,31998.47276356346,32390.401032645776,0
314.7500560741491,46669.377169990854,46976.04567302282,0
44.749105509223334,6022.976671543283,6062.457364956775,0
161.8144108565872,46924.195874586105,47080.6712708348,0
254.9226108958832,34706.40039273985,34966.074541595604,0
121.51985410297621,4324.0158961534235,4454.088817119309,0
113.14191152909191,15747.214780393997,15859.834445830402,0
41.53155681568547,35700.4323436188,35741.119791818535,0
14.658921071241108,4300.179471969814,4315.1886538566205,0
341.26848377917844,29526.35254863739,29873.43042392961,0
346.016164147264,17948.26979069488,18289.649189171192,0
150.40048792243272,31424.860370606377,31576.452703442486,0
62.10697647169859,3241.3596568131297,3308.3426214337405,0
64.4351423717466,43705.303501466435,43772.24411468788,0
194.1698144590677,48700.95948969245,48896.07721223451,0
341.11460236608787,48475.014908998884,48821.13474182781,0
327.169885409492,37732.93975540331,38046.59347934781,0
227.03432878963548,7374.225766400967,7604.649471788257,0
154.09660403515574,38154.89660052211,38305.722826141624,0
13.183758929412608,2204.758906481274,2208.789500926405,0
26.444132202511724,2084.0540249208652,2113.054170121002,0
343.23457502662586,16856.90073832752,17207.00360607996,0
139.87409204483842,24943.51632982862,25082.703179300323,0
1.3859408416491614,38749.96347258187,38756.11378615953,0
16.0495352153924,34481.473453718754,34505.58438022409,0
163.37435809353613,22849.23261246067,23019.181542822127,0
0.7611655577695504,14407.706647801628,14416.667636006254,0
26.29737241562986,49859.100507727846,49889.10851759884,0
119.35467692083975,21882.883809562674,22002.615654678022,0
176.5972929982219,23117.964192154097,23286.551656092834,0
158.3162223202873,9017.56723839179,9174.653148271427,0
38.09248009620367,39945.66788874654,39979.54413586616,0
186.81259333478084,34990.42906329294,35188.096370215215,0
40.623563857920885,11817.71102664926,11857.45516144502,0
59.045236337712666,5036.671235176293,5096.3324955479275,0
205.8536327498686,34344.46580166094,34553.07686129101,0
157.3160721454152,33071.049499775625,33228.583584152904,0
283.79341161951015,14389.716822912256,14681.985489733921,0
160.77199322546437,47592.31455027011,47749.9732966869,0
126.00664583808862,8401.836697264112,8528.816380378386,0
14.753559217261573,22184.405251087494,22195.446457376263,0
68.762446081053,47237.18008821234,47299.342421737296,0
46.224022178824676,21566.638529379994,21609.803706104292,0
41.95503054936319,32287.77143554019,32329.541282104314,0
541.8464109244388,20482.12550017692,21021.82539997877,0
74.90812455600357,14436.54491508483,14507.990934741465,0
333.9082816872784,49214.90475003159,49541.781444400505,0
149.60015786047248,21057.366309437108,21206.550939434437,0
237.57378790325998,44810.86098027759,45040.911166310696,0
104.76529865831556,12267.775688663223,12376.341267139987,0
129.02338539623776,11442.130497229082,11571.566081389992,0
101.74401500125401,2525.5700613410568,2620.0263188449862,0
32.58223429878577,32931.674443418364,32962.7106323319,0
192.26427045987057,19057.790842464296,19246.294330896213,0
49.436605254939444,43353.554242142214,43404.58671994925,0
3.692472162103292,24187.2854278863,24197.68015227852,0
155.54531794429107,48441.47796782137,48587.64742341743,0
29.240035533723404,10090.750269452936,10120.565435382396,0
17008.98997781396,32.273471677676625,-16976.716506136283,1
461.63436191820347,39053.24578679534,39518.236849095796,0
14138.270347797632,81.69111628169652,-14056.579231515936,1
69.34310947460501,42394.37817772749,42459.961440543404,0
2.3365973057916576,38290.175556206945,38290.916883834405,0
395.3285185997835,31684.795759939356,32076.144149255124,0
83.84074155795919,7430.999006436991,7520.219783687944,0
510.1263024183084,2593.7827950713436,3104.015655733012,0
8403.031811956813,166.98944113888075,-8236.042370817931,1
287.6080525769128,31215.865411516163,31503.170160024005,0
52.31641022582404,40030.327257832636,40079.10163422391,0
72.94378981480403,24594.595224114953,24659.970441966692,0
285.708997871712,6748.101259157329,7024.794558647762,0
57.17193471460756,7134.103817924972,7183.355072924552,0
27.857792444363216,34592.6990742196,34621.89249991901,0
122.06054880903416,22084.98885007367,22209.593023998852,0
412.69402062105627,10825.7116083165,11230.499675427396,0
178.62383966369057,25088.132790330408,25271.23182156448,0
126.61685046534834,4146.23791668157,4270.439461888502,0
15.334229602398432,29516.59869380554,29532.666888467866,0
143.17960732765766,14180.676817319785,14331.91752778872,0
691.5854621769475,40080.39593122222,40776.4655899785,0
22.638087996339625,16207.735987255115,16229.031422011925,0
109.57429874722555,23305.78730500826,23410.905642628408,0
314.79129568511917,1569.4064554969311,1873.4386741754038,0
202.5051372530505,4549.897501933385,4748.806872590223,0
179.11116379525097,20232.184263927556,20410.23977652867,0
181.8431334336735,24517.00290113905,24693.91013693697,0
66.82385134724237,30401.00685784588,30467.17442435766,0
52.13431264006427,15291.466356755858,15343.984928810716,0
248.60617608895686,35054.11242020058,35301.5943163805,0
249.1992298630543,43145.99746227102,43391.946679229965,0
302.69250710518725,39212.69845577414,39516.23423623916,0
366.6923942754955,2941.3224420695,3310.2245395928426,0
107.41398553993555,24544.84041563362,24646.80240578634,0
104.42765663267988,6141.578742490568,6253.061061021979,0
240.14248984627312,12860.205777263845,13099.855326448698,0
19442.56622549069,164.8700894498699,-19277.69613604082,1
181.58259727672754,7982.281602174148,8167.405271567159,0
238.29292124313073,25445.519519116446,25684.97852101589,0
331.09852145201506,31289.630981587838,31625.49518620942,0
61.87236107064813,35420.783556661096,35484.091538557754,0
70.64051830913345,28422.78549085879,28490.363822294723,0
14.804405878104083,1478.7715235399992,1495.3834470441336,0
13684.820042808728,78.91446306378475,-13605.905579744944,1
5.4906156316285495,26367.87052585086,26373.903940011372,0
93.99104222731644,5305.458458096834,5399.283350370928,0
117.34418785306889,18180.719629249856,18297.023232816562,0
20922.735806432705,30.779980938754736,-20891.95582549395,1
134.0448795219263,4850.346360596017,4974.981994890455,0
4.646259315221182,20449.24053387821,20451.143168654726,0
5.709524892418408,7503.071948109958,7509.245697508082,0
259.4027054307204,28809.50156481635,29069.703552207055,0
66.98775363116171,34783.783487726025,34845.63286565256,0
20.383356194614198,40228.74825634506,40255.460151744,0
110.79803824185234,10807.361967995694,10913.829131996474,0
220.44719106686028,9206.646530694417,9431.941007763911,0
36.46770051448551,6123.824176385612,6162.427848709456,0
146.28294279847393,32185.0822276382,32328.13403388745,0
13.381654348484593,35617.31059785816,35639.56880666969,0
7.959764386546411,2547.72109645646,2549.712676684224,0
113.68634109382815,46874.4000659408,46992.68217790268,0
19554.85268616687,11.33608643316708,-19543.516599733703,1
152.18061723069238,27523.520429752454,27672.347945937763,0
194.24408443750264,35743.965453094905,35945.17186403273,0
16373.101472142918,88.421406935944,-16284.680065206974,1
108.94366788455343,35990.25967448896,36100.64681051991,0
58.50295711589682,40284.6760704198,40344.48063672955,0
237.84809695990293,17633.059434597497,17870.235987850047,0
47.37771981542059,40926.4305735791,40977.86233476032,0
86.69751469099519,4925.627472849083,5016.292431142839,0
12.255775287550485,44846.016146965856,44849.529262387216,0
3.851641431221157,27832.026431533075,27842.399774178688,0
493.1069884902903,41047.59072816219,41532.3852567123,0
271.16514631725937,23163.595941396707,23439.923818735675,0
178.59640991990125,32535.307064629724,32719.537000233762,0
78.87894666977128,26793.73038586955,26867.154500388242,0
28.54598042131631,36847.886566011264,36874.37847499281,0
25.51811123592812,4999.86911949889,5019.858707392388,0
43.20089836898754,3957.252115537626,3999.37840875517,0
119.51859724699719,13108.058466497176,13226.036892323244,0
188.07739316651637,8817.68932554623,9009.665021374092,0
161.90855245451976,43717.39476301788,43885.854859203,0
49.261839208349386,11741.48538054417,11797.72563880647,0
464.71552478344597,48817.39753513743,49279.30221978798,0
200.85261073128396,17507.893796784236,17707.700298146796,0
121.2345722896997,9923.777868746265,10036.595250074859,0
141.90457080561526,39695.226849981475,39833.10207045461,0
81.6056798298077,33276.68099954293,33363.11093753822,0
42.699193841109526,25411.59010620381,25462.36721416266,0
66.00211939846686,28212.813995943932,28272.644370983002,0
212.72727716350698,36240.88713534093,36450.65209120866,0
2.1747119581206413,12194.282325233638,12196.325008406966,0
18.507058835996407,49820.36188678035,49840.269751410444,0
7.064156542878079,48764.86494519237,48767.881084135646,0
6.237217787593864,32865.95863099991,32874.31615400982,0
290.1304550423488,10777.580095528112,11065.341353835105,0
182.43609175510323,34331.18387913328,34513.54770953399,0
96.41768916193385,4537.722039979617,4636.871150381569,0
15.443537767171987,2501.972608084497,2517.4482572007237,0
101.47769486958498,13626.46153704947,13725.757302466423,0
96.21754981415567,23668.524880226498,23764.194381021025,0
28.529206920033747,43545.35276501065,43573.44015713466,0
85.33486969534857,36631.28441854909,36714.76923309503,0
76.25049218748103,37392.619538799074,37467.57605067322,0
143.50836493697017,21849.173387955692,22000.674988745184,0
151.2171804061368,17950.814634801183,18104.836412447024,0
6.954348603080209,19180.89938624553,19186.376333258468,0
70.40760069825923,49394.82862306683,49468.72099578764,0
147.46874921740928,2965.3503792116417,3111.150030980271,0
104.91591789116846,43484.54330999998,43595.32485107908,0
291.2024179763158,29355.095020047276,29648.145648984584,0
20791.961738970404,10.258769796243117,-20781.70296917416,1
26.6779303150961,36537.62536034169,36566.54187528584,0
10.977365438436125,24846.77812981044,24849.901114488533,0
154.25912206633367,43797.738666001365,43946.36395072315,0
4.030360900109164,45134.391336551664,45132.45207241977,0
132.2021066710936,21664.325416799315,21797.24223894423,0
422.58831830807276,14564.562064517528,14995.812957823025,0
128.51736683663168,30025.16610107475,30164.839968642344,0
73.69510383358609,45705.80393521786,45782.689294558644,0
154.6240736767473,11322.447261277663,11479.575557329132,0
91.94339610766369,31525.362594610655,31608.300702047556,0
118.32215408644802,31946.450784533507,32062.059569621284,0
425.71907193494985,36922.53809834877,37344.31825152418,0
73.18912910252807,7446.81657123573,7516.901462347002,0
487.3637792260131,36075.42326942234,36561.94632955543,0
353.63642756548785,45542.59351261641,45893.869487293414,0
32.6844391410675,9804.472334641856,9827.260274731043,0
10.782623295473552,12639.622921270004,12654.145095846065,0
15.933800322244531,48598.35960804034,48608.929693233884,0
8589.435971843128,78.38211258878181,-8511.053859254345,1
14.88075174836312,42864.86957510938,42890.12074020649,0
172.33123088657507,25121.614965953704,25289.349273882348,0
11.077444041964053,13114.322645755676,13112.74865218391,0
57.62357824423027,43666.74516235306,43722.93871948789,0
17757.147723173177,78.5790217786358,-17678.568701394543,1
3.5320504771067265,26226.05034255482,26239.37413030303,0
20545.166105759068,72.09490102831077,-20473.071204730757,1
49.66252002594442,30054.591720311444,30106.73773645357,0
8860.58202857426,7.87836673856388,-8852.703661835696,1
178.973311265987,20162.995295936274,20341.438865430744,0
148.70987646498304,48501.203794429086,48663.135387629154,0
314.912372113042,13648.53820235525,13955.935722826316,0
199.24403681466006,33180.09656252332,33380.60929764546,0
244.04937089909674,16934.31314701005,17180.700983767973,0
49.70007934601078,38900.183158643435,38955.31216961414,0
29.299994406067047,7412.809375199142,7442.599285372563,0
208.3134594008137,48521.231208848694,48731.08492094703,0
246.63137748651295,23235.687527798324,23480.360662447725,0
698.5507335210345,12566.472703976733,13266.369072203994,0
79.81190312289075,4601.34061917062,4679.436560916023,0
69.7865867942599,9318.137349289496,9391.031795533037,0
224.69317550153806,26468.923479244866,26691.768603066186,0
62.51005063961297,17513.15564513303,17577.551197742152,0
400.52068865989895,41615.284928247864,42015.65930283933,0
293.2258735749374,22113.48865942849,22412.34478425729,0
84.05334141632395,13186.999356793865,13270.795729592246,0
208.46770747431916,31240.10434359747,31439.706888730758,0
210.69494802825258,35632.08362738685,35849.08818291867,0
16.325627821007703,9185.053487146542,9196.850453463237,0
349.2668521301448,9213.341598127565,9559.339618564467,0
105.55612346351315,2796.8999197436056,2899.4777367369015,0
262.6998836284995,37083.698738216386,37353.27081231074,0
57.86031392467624,33526.42185346845,33573.60379632323,0
338.81857718188894,24256.91291174088,24611.42023159107,0
73.94826810902569,42364.35199949066,42443.58055164501,0
1.6345209922763217,40477.83749455261,40480.58821011553,0
353.6860945443681,29682.363855440854,30035.77547998214,0
14.358841582271289,43545.29274514967,43561.07935710624,0
57.69804500775583,11086.219291801644,11146.522948951297,0
449.54585747824285,6484.061350488666,6936.833285896659,0
451.1924310155984,14217.730964332492,14671.701417678109,0
127.79959365828957,3797.2559483764276,3925.5034454409933,0
149.8845120585787,27027.30687205057,27176.20469200761,0
89.25219954342865,46893.67892245311,46982.17475557827,0
52.05341681192955,2927.8334927569726,2978.912368167139,0
21894.190307625024,186.0796840338651,-21708.110623591157,1
167.44853698927594,23157.75238588833,23328.16870648901,0
209.37568104946158,46759.875858867345,46954.54959674348,0
235.2293124331723,16491.649143860777,16730.1579601766,0
233.82465477731125,25854.505625731228,26089.303961482135,0
14.345541981047916,3037.0700934692127,3051.322091668031,0
102.30743948600339,8268.816847142354,8369.181694362913,0
8.89225596731067,49344.876024983496,49359.38884455073,0
119.61919735430894,48290.81612536623,48415.17295503116,0
87.38329124809253,1242.0590657860712,1325.5779686950457,0
327.99279963312017,47638.77748573871,47968.80554680745,0
64.82874292018276,32316.87695295952,32376.847412206993,0
18.67589663286763,43527.996431481086,43539.77423729001,0
23.146148181317905,23282.252926059096,23302.265488117464,0
215.01458206186408,26264.205400383264,26483.531949807042,0
144.43585196220525,24953.482432589088,25102.68390977817,0
15.991306836807816,33676.34861975911,33694.90535369641,0
13.178328250290763,7842.911483059333,7859.715290243864,0
181.08127074796496,2468.70590376122,2652.3680659447596,0
11.331913428869571,16088.567137968355,16096.69164342111,0
258.7778780712872,35529.357374095685,35790.29486489035,0
183.74996296950076,10890.81915402447,11078.571164620109,0
12.727312587046809,33998.18923292095,34014.68800215707,0
13.298080166671003,48525.690259256255,48544.9329062803,0
647.3187843087138,5601.135073681501,6251.99537722622,0
70.32563738284344,33957.50379303119,34029.58667145174,0
69.45828907129687,22743.760745923988,22818.569786186865,0
251.33631049240157,43538.97046449776,43790.17416869391,0
441.3246806944866,9680.33968292191,10117.254990360258,0
640.3160909402976,34938.67165908206,35578.172415202636,0
9430.170258409507,78.62078151188021,-9351.549476897628,1
70.80314994286884,47286.09675422714,47353.52401279513,0
13.07909905469359,34479.153386192644,34491.50989189376,0
225.18638106819384,25361.563436412936,25582.78771787613,0
122.60406113422394,31274.514769859477,31395.579023345508,0
82.80496879574606,43576.34423945719,43649.681134918166,0
355.2356513217136,28959.877585302653,29316.17970516123,0
17.682031195782038,2488.965925145006,2506.6539837175997,0
101.77576640594314,46616.48607984191,46714.17640309252,0
1.7127884148812504,34786.8108005465,34791.819817303534,0
94.85315543743893,34149.15590308508,34248.69690921065,0
8.692564659888866,11568.082467488142,11568.737232826186,0
18.973649389675682,33285.388041400205,33300.54806689705,0
11935.078634010068,173.6819047893868,-11761.396729220682,1
157.13525796104574,32910.41587503311,33062.85161748862,0
205.58965763947091,6223.058485091546,6432.795516940675,0
131.33306658043028,33234.41992554876,33364.78386143533,0
491.20803136535653,49971.272562762664,50461.158019921466,0
70.46948668804008,3362.3899041672453,3422.8400790332516,0
50.47037361308381,48881.53502684455,48935.18249060868,0
304.42538072553447,20938.49007542066,21236.719164171926,0
37.962310159778006,43666.9190665257,43705.1810398368,0
495.4305159377866,39336.8887188554,39833.70611948297,0
1.834341653845396,28783.79678834672,28792.434422979757,0
525.3790384319223,37184.011253315,37702.846189751326,0
6.617849792775284,44047.26250376605,44038.78279277972,0
332.65818437400134,20802.875760900617,21136.45319299839,0
22150.180174236913,161.12976107266837,-21989.050413164245,1
743.524291188905,33712.075892615656,34461.79491556926,0
11.49920639316824,40584.45115512167,40596.99865859121,0
22723.72627142319,57.88790432389759,-22665.838367099295,1
522.5362831884008,40092.86879407309,40619.44069024467,0
111.0665899771566,22343.582425833716,22449.78128481235,0
24613.758853629603,158.76362078160793,-24454.995232847996,1
178.48518571751612,6890.2437131598135,7071.2562496731625,0
90.91916335154264,27679.965800081627,27776.186012970666,0
148.1511259512033,1282.174364407957,1444.1237905537157,0
131.67387927086335,16904.705665113244,17038.341624220004,0
347.1349154223971,18956.615208698495,19301.205305992353,0
6.976719261522146,20412.461888853515,20419.310736554078,0
49.47640888481377,35077.89312780325,35118.52415716362,0
450.5994008791397,20039.346962246942,20486.472797470637,0
331.4513742680229,22985.987508504,23315.39247058146,0
91.226289293943,12639.662412842046,12728.268260146317,0
145.1899543108466,19289.337789837664,19435.289518508678,0
48.73101298426952,12136.211735894422,12180.830649216781,0
31.260624215409674,4586.600264653738,4623.4660422057705,0
93.45878982061481,30568.981075687516,30662.440900832724,0
65.39303019251001,33742.4271291958,33807.773657782614,0
131.43655590099647,31355.026954471112,31484.824036789545,0
12.138342664977719,23711.208146228044,23724.122442312317,0
549.7440183783851,19609.50322878226,20163.372738483984,0
642.5798363328807,43303.34882901944,43941.59301427376,0
179.67958228691842,26435.007471674686,26611.396471516226,0
115.21176516181349,24479.912003856818,24593.605138874747,0
55.556895233154,2256.4612245153485,2305.2887651311366,0
252.1360751231995,17721.14355368166,17969.183339506253,0
173.14943754732235,19629.585320506994,19800.353653686594,0
26.621048115073258,20542.316263948123,20573.30925796676,0
362.74516379986915,29428.446092139282,29792.504062584158,0
259.3491767050907,27146.524789617044,27406.841915878973,0
448.7607787550154,30787.349546878788,31240.364815444642,0
194.04060062942014,38479.27981556429,38672.63355725171,0
142.56060293870593,40836.30119708858,40980.81412427693,0
81.255375988967,36188.030735098226,36268.77000232253,0
404.8527542320677,47820.6611017918,48226.84066777086,0
301.558857007038,1893.39655114172,2192.0416148607,0
6.940940797968418,10593.12129849376,10587.868153500347,0
4.0081225299767045,1370.580873928964,1373.917600648009,0
70.85216423748943,32726.260993575546,32804.226898493536,0
249.54715844941293,45003.49689854936,45257.67513400999,0
654.6413202330251,12930.632532238664,13590.100839894645,0
24.451426490171954,46424.692695019025,46455.32477511823,0
135.25861953236037,3953.102124188482,4088.804031675649,0
71.92105496371441,46787.3653134702,46860.272946970945,0
525.5562831563943,18229.511674742087,18751.97969842131,0
276.8869811150452,5969.62059401161,6244.927210846519,0
273.3285069704786,24807.716200129955,25084.12356284929,0
94.86233567096603,13582.05181830489,13682.9335761617,0
80.37524044910235,14958.77219613422,15038.450205204917,0
47.908333822509185,16057.208281388042,16102.865668886296,0
8.704044576725432,40348.268993800506,40356.97567817152,0
300.0639210004965,27418.90255708747,27721.97251183261,0
9380.903791713436,198.51635909755268,-9182.387432615882,1
1225.8668396727123,30906.355382235,32120.741317142027,0
854.23101011165,36091.38303693649,36942.861362800686,0
